"Name","Date","Likes","Followers"
"Darragh O'Brien",2021-05-28,5097,5508
"Darragh O'Brien",2021-06-11,5109,5528
"Darragh O'Brien",2021-07-07,5126,5549
"Darragh O'Brien",2021-08-14,5187,5620
"Darragh O'Brien",2021-08-26,5198,5635
"Darren O'Rourke",2021-05-15,7887,8098
"Darren O'Rourke",2021-06-10,7889,8106
"Darren O'Rourke",2021-07-01,7921,8148
"Darren O'Rourke",2021-07-20,7944,8177
"Darren O'Rourke",2021-08-24,7954,8202
"David Cullinane",2021-05-08,15127,15509
"David Cullinane",2021-05-13,15164,15550
"David Cullinane",2021-06-02,15292,15670
"David Cullinane",2021-06-04,15305,15683
"David Cullinane",2021-06-21,15344,15720
"David Cullinane",2021-07-16,15503,15883
"David Cullinane",2021-08-15,15695,16097
"David Norris",2021-05-18,0,0
"David Norris",2021-06-11,0,0
"David Norris",2021-07-07,0,0
"David Norris",2021-07-18,0,0
"David Norris",2021-08-16,0,0
"David Stanton",2021-05-15,2146,2292
"David Stanton",2021-06-10,2149,2294
"David Stanton",2021-07-01,2162,2308
"David Stanton",2021-07-20,2161,2310
"David Stanton",2021-08-24,2159,2312
"Deirdre Clune",2021-05-15,4524,4582
"Deirdre Clune",2021-06-10,4519,4575
"Deirdre Clune",2021-06-12,4518,4574
"Deirdre Clune",2021-07-02,4517,4575
"Deirdre Clune",2021-08-14,4509,4566
"Denis Landy",2021-05-15,242,237
"Denis Landy",2021-06-10,241,236
"Denis Landy",2021-07-01,243,238
"Denis Landy",2021-07-20,244,239
"Denis Landy",2021-08-24,244,241
"Denis Naughten",2021-05-15,10322,10805
"Denis Naughten",2021-06-10,10380,10870
"Denis Naughten",2021-06-12,10378,10868
"Denis Naughten",2021-07-02,10410,10909
"Denis Naughten",2021-08-14,10414,10939
"Denis O'Donovan",2021-05-18,0,0
"Denis O'Donovan",2021-06-11,0,0
"Denis O'Donovan",2021-07-07,0,0
"Denis O'Donovan",2021-07-18,0,0
"Denis O'Donovan",2021-08-16,0,0
"Denise Mitchell",2021-05-15,2579,2738
"Denise Mitchell",2021-06-10,2591,2752
"Denise Mitchell",2021-07-01,2615,2783
"Denise Mitchell",2021-07-20,2623,2793
"Denise Mitchell",2021-08-24,2632,2808
"Denise Mullen Aontu",2021-05-18,508,556
"Denise Mullen Aontu",2021-06-11,507,556
"Denise Mullen Aontu",2021-07-07,510,560
"Denise Mullen Aontu",2021-08-14,530,581
"Dessie Ellis",2021-05-15,8886,8875
"Dessie Ellis",2021-06-10,8919,8910
"Dessie Ellis",2021-07-01,8934,8929
"Dessie Ellis",2021-07-20,8948,8941
"Dessie Ellis",2021-08-24,8962,8961
"Diarmuid Wilson",2021-05-18,0,0
"Diarmuid Wilson",2021-06-11,0,0
"Diarmuid Wilson",2021-07-07,0,0
"Diarmuid Wilson",2021-07-18,0,0
"Diarmuid Wilson",2021-08-16,0,0
"Direct Democracy Ireland",2021-05-13,9660,9458
"Direct Democracy Ireland",2021-06-02,9645,9443
"Direct Democracy Ireland",2021-06-06,9644,9442
"Direct Democracy Ireland",2021-06-29,9637,9432
"Direct Democracy Ireland",2021-07-18,9621,9418
"Direct Democracy Ireland",2021-08-16,9596,9394
"Dolores Cahill",2021-05-01,55338,111213
"Dolores Cahill",2021-05-08,55971,112233
"Dolores Cahill",2021-05-10,56121,112457
"Dolores Cahill",2021-05-12,56263,112691
"Dolores Cahill",2021-05-15,56412,112927
"Dolores Cahill",2021-05-20,59919,122060
"Dolores Cahill",2021-05-22,60153,122382
"Dolores Cahill",2021-05-27,60685,123194
"Dolores Cahill",2021-05-28,60747,123315
"Dolores Cahill",2021-05-31,60966,123640
"Dolores Cahill",2021-06-02,61132,123789
"Dolores Cahill",2021-06-04,61236,123951
"Dolores Cahill",2021-06-10,61434,124304
"Dolores Cahill",2021-06-11,61464,124334
"Dolores Cahill",2021-06-14,61544,124451
"Dolores Cahill",2021-06-16,61662,124577
"Dolores Cahill",2021-06-21,61881,124828
"Dolores Cahill",2021-06-29,62116,125159
"Dolores Cahill",2021-07-05,62365,125382
"Dolores Cahill",2021-07-07,62494,125633
"Dolores Cahill",2021-07-16,62823,126210
"Dolores Cahill",2021-07-18,62850,126277
"Dolores Cahill",2021-07-20,62872,126326
"Dolores Cahill",2021-07-22,62918,126384
"Dolores Cahill",2021-08-14,63321,127096
"Dolores Cahill",2021-08-19,63388,127257
"Dolores Cahill",2021-08-24,64380,127381
"Donegal Green Party",2021-07-22,415,440
"Donegal Green Party",2021-08-26,416,440
"Donegal Sinn Fein",2021-05-10,12403,12520
"Donegal Sinn Fein",2021-06-05,12555,12707
"Donegal Sinn Fein",2021-06-12,12553,12704
"Donegal Sinn Fein",2021-06-22,12551,12703
"Donegal Sinn Fein",2021-07-16,12551,12706
"Donegal Sinn Fein",2021-08-15,12549,12701
"Donnchadh O Laoghaire",2021-05-15,10847,11432
"Donnchadh O Laoghaire",2021-05-28,10865,11454
"Donnchadh O Laoghaire",2021-06-11,10957,11559
"Donnchadh O Laoghaire",2021-06-16,10961,11563
"Donnchadh O Laoghaire",2021-07-16,11185,11796
"Donnchadh O Laoghaire",2021-08-15,11220,11837
"Dublin Bay South Greens",2021-05-16,343,365
"Dublin Bay South Greens",2021-06-05,344,366
"Dublin Bay South Greens",2021-06-22,352,374
"Dublin Bay South Greens",2021-07-16,354,377
"Dublin Bay South Greens",2021-07-22,355,378
"Dublin Bay South Greens",2021-08-26,368,389
"Dublin Republicans Against Fascism",2021-05-13,1113,1191
"Dublin Republicans Against Fascism",2021-06-02,1110,1188
"Dublin Republicans Against Fascism",2021-06-21,1109,1187
"Dublin Republicans Against Fascism",2021-07-16,1103,1180
"Dublin Republicans Against Fascism",2021-07-22,1109,1186
"Dublin Republicans Against Fascism",2021-08-25,1180,1262
"Dublin Young Fine Gael",2021-05-13,1086,1118
"Dublin Young Fine Gael",2021-06-02,1084,1116
"Dublin Young Fine Gael",2021-06-21,1084,1115
"Dublin Young Fine Gael",2021-07-16,1089,1121
"Dublin Young Fine Gael",2021-08-15,1089,1121
"Dun Laoghaire Fine Gael",2021-05-16,806,857
"Dun Laoghaire Fine Gael",2021-06-10,807,861
"Dun Laoghaire Fine Gael",2021-07-01,807,863
"Dun Laoghaire Fine Gael",2021-07-20,813,869
"Dun Laoghaire Fine Gael",2021-08-24,811,867
"Duncan Smith",2021-05-15,2489,2689
"Duncan Smith",2021-06-10,2501,2705
"Duncan Smith",2021-07-01,2507,2712
"Duncan Smith",2021-07-20,2512,2716
"Duncan Smith",2021-08-24,2520,2724
"Eamon O Cuiv",2021-05-13,8248,8342
"Eamon O Cuiv",2021-06-02,8245,8338
"Eamon O Cuiv",2021-06-16,8245,8339
"Eamon O Cuiv",2021-07-16,8247,8344
"Eamon O Cuiv",2021-08-16,8244,8342
"Eamon Ryan",2021-05-08,7863,8095
"Eamon Ryan",2021-05-31,7887,8122
"Eamon Ryan",2021-06-11,7894,8130
"Eamon Ryan",2021-07-07,7895,8130
"Eamon Ryan",2021-08-14,7910,8155
"Edward Mac Manus",2021-05-13,749,793
"Edward Mac Manus",2021-06-02,745,791
"Edward Mac Manus",2021-06-21,743,791
"Edward Mac Manus",2021-07-16,741,789
"Edward Mac Manus",2021-08-16,741,790
"Eileen Flynn",2021-05-13,3480,3756
"Eileen Flynn",2021-06-02,3497,3776
"Eileen Flynn",2021-06-21,3507,3793
"Eileen Flynn",2021-07-16,3686,4002
"Eileen Flynn",2021-08-16,3703,4024
"Eire Exposed",2021-05-13,2539,2634
"Eire Exposed",2021-06-02,2530,2621
"Eire Exposed",2021-06-06,2531,2622
"Eire Exposed",2021-06-29,2525,2615
"Eire Exposed",2021-07-18,2526,2616
"Eire Exposed",2021-08-16,2515,2605
"Eirigi",2021-05-13,29575,29448
"Eirigi",2021-06-02,29529,29395
"Eirigi",2021-06-06,29524,29391
"Eirigi",2021-06-16,29493,29359
"Eirigi",2021-06-22,29477,29343
"Eirigi",2021-07-16,29521,29388
"Eirigi",2021-07-22,29509,29373
"Eirigi",2021-08-26,29508,29374
"Elisa O'Donovan",2021-05-08,1524,1667
"Elisa O'Donovan",2021-05-10,1526,1669
"Elisa O'Donovan",2021-06-05,1535,1680
"Elisa O'Donovan",2021-06-22,1535,1682
"Elisa O'Donovan",2021-07-16,1532,1679
"Elisa O'Donovan",2021-08-16,1538,1689
"Elisa O'Donovan",2021-08-31,1544,1694
"Elisha McCallion",2021-05-09,NA,NA
"Elisha McCallion",2021-06-15,NA,NA
"Elisha McCallion",2021-07-03,NA,NA
"Elisha McCallion",2021-07-19,NA,NA
"Elisha McCallion",2021-08-24,NA,NA
"Emer Higgins",2021-05-13,2990,3299
"Emer Higgins",2021-06-02,3016,3332
"Emer Higgins",2021-06-21,3025,3347
"Emer Higgins",2021-07-16,3054,3378
"Emer Higgins",2021-08-16,3050,3375
"Emer Toibin Aontu",2021-05-08,2034,2151
"Emer Toibin Aontu",2021-05-31,2032,2156
"Emer Toibin Aontu",2021-06-11,2046,2171
"Emer Toibin Aontu",2021-07-07,2058,2185
"Emer Toibin Aontu",2021-08-14,2067,2196
"Eoghan Murphy",2021-05-13,NA,NA
"Eoghan Murphy",2021-06-02,NA,NA
"Eoghan Murphy",2021-06-21,NA,NA
"Eoghan Murphy",2021-07-16,NA,NA
"Eoghan Murphy",2021-08-16,NA,NA
"Eoin O Broin",2021-05-13,13709,14361
"Eoin O Broin",2021-05-28,13725,14382
"Eoin O Broin",2021-06-11,13729,14387
"Eoin O Broin",2021-07-07,13785,14444
"Eoin O Broin",2021-08-14,13877,14538
"Eoin O Broin",2021-08-26,13884,14543
"Erin McGreehan",2021-05-18,1429,1588
"Erin McGreehan",2021-06-11,1461,1625
"Erin McGreehan",2021-07-07,1485,1656
"Erin McGreehan",2021-08-14,1527,1704
"Eva Elizabeth Dowling",2021-05-16,456,488
"Eva Elizabeth Dowling",2021-06-10,455,487
"Eva Elizabeth Dowling",2021-07-01,456,488
"Eva Elizabeth Dowling",2021-07-20,458,490
"Eva Elizabeth Dowling",2021-07-22,458,490
"Eva Elizabeth Dowling",2021-08-26,459,491
"Fair Society",2021-05-10,2275,2273
"Fair Society",2021-05-12,2275,2273
"Fair Society",2021-06-05,2278,2276
"Fair Society",2021-06-22,2275,2273
"Fair Society",2021-07-18,2289,2288
"Fair Society",2021-08-16,2308,2307
"Fergus O'Dowd",2021-05-13,6548,6798
"Fergus O'Dowd",2021-06-02,6591,6848
"Fergus O'Dowd",2021-06-12,6597,6857
"Fergus O'Dowd",2021-07-02,6610,6873
"Fergus O'Dowd",2021-08-14,6624,6901
"Fianna Fail",2021-05-08,41356,42746
"Fianna Fail",2021-05-12,41353,42738
"Fianna Fail",2021-06-05,41323,42694
"Fianna Fail",2021-06-06,41324,42695
"Fianna Fail",2021-07-01,41316,42709
"Fianna Fail",2021-07-05,41317,42716
"Fianna Fail",2021-07-18,41315,42733
"Fianna Fail",2021-08-14,41313,42793
"Fianna Fail",2021-08-19,41307,42795
"Fidelma Healy Eames",2021-05-27,1019,1028
"Fidelma Healy Eames",2021-06-11,1020,1029
"Fidelma Healy Eames",2021-07-07,1022,1031
"Fidelma Healy Eames",2021-08-14,1023,1032
"Fine Gael",2021-05-10,41650,43413
"Fine Gael",2021-05-22,41650,43407
"Fine Gael",2021-06-11,41631,43373
"Fine Gael",2021-06-16,41619,43360
"Fine Gael",2021-06-22,41607,43354
"Fine Gael",2021-07-18,41574,43320
"Fine Gael",2021-08-16,41578,43341
"Fingal Sinn Fein",2021-07-22,1837,1929
"Fingal Sinn Fein",2021-08-26,1863,1955
"Finian Toomey",2021-05-13,498,532
"Finian Toomey",2021-06-02,499,533
"Finian Toomey",2021-06-21,499,533
"Finian Toomey",2021-07-16,510,544
"Finian Toomey",2021-08-16,509,543
"Fintan Warfield",2021-05-13,3974,4052
"Fintan Warfield",2021-06-02,3975,4054
"Fintan Warfield",2021-06-21,3971,4050
"Fintan Warfield",2021-07-16,3964,4042
"Fintan Warfield",2021-08-16,3965,4044
"Fiona McLoughlin Healy",2021-05-13,8326,8519
"Fiona McLoughlin Healy",2021-06-05,8347,8543
"Fiona McLoughlin Healy",2021-06-22,8356,8555
"Fiona McLoughlin Healy",2021-07-19,8388,8587
"Fiona McLoughlin Healy",2021-08-24,8412,8610
"Fiona O'Loughlin",2021-05-13,8789,9005
"Fiona O'Loughlin",2021-06-05,8837,9058
"Fiona O'Loughlin",2021-06-12,8840,9065
"Fiona O'Loughlin",2021-07-02,8850,9087
"Fiona O'Loughlin",2021-08-14,8861,9106
"Frances Black",2021-05-13,7935,8180
"Frances Black",2021-06-05,9072,9433
"Frances Black",2021-06-12,9077,9438
"Frances Black",2021-07-02,9117,9490
"Frances Black",2021-08-14,9119,9493
"Frances Fitzgerald",2021-05-13,4487,4657
"Frances Fitzgerald",2021-06-05,4491,4661
"Frances Fitzgerald",2021-06-22,4486,4658
"Frances Fitzgerald",2021-07-19,4481,4656
"Frances Fitzgerald",2021-08-24,4477,4651
"Francis Noel Duffy",2021-05-13,1114,1173
"Francis Noel Duffy",2021-06-05,1113,1173
"Francis Noel Duffy",2021-06-22,1114,1174
"Francis Noel Duffy",2021-07-19,1113,1173
"Francis Noel Duffy",2021-08-24,1115,1173
"Frank Feighan",2021-05-13,4867,5078
"Frank Feighan",2021-06-05,4892,5105
"Frank Feighan",2021-06-22,4888,5102
"Frank Feighan",2021-07-19,4904,5118
"Frank Feighan",2021-08-24,4921,5137
"Frankie Daly",2021-05-13,6240,6442
"Frankie Daly",2021-05-22,6253,6454
"Frankie Daly",2021-06-11,6258,6463
"Frankie Daly",2021-07-07,6330,6539
"Frankie Daly",2021-08-14,6351,6563
"Freedom Watch Ireland",2021-05-16,1088,1150
"Freedom Watch Ireland",2021-06-10,1100,1161
"Freedom Watch Ireland",2021-07-01,1113,1174
"Freedom Watch Ireland",2021-07-20,1114,1176
"Freedom Watch Ireland",2021-08-24,1218,1287
"Gabrielle McFadden",2021-05-18,0,0
"Gabrielle McFadden",2021-06-11,0,0
"Gabrielle McFadden",2021-07-07,0,0
"Gabrielle McFadden",2021-07-18,0,0
"Gabrielle McFadden",2021-08-16,0,0
"Garret Ahern",2021-05-16,1446,1542
"Garret Ahern",2021-06-10,1451,1550
"Garret Ahern",2021-07-01,1458,1563
"Garret Ahern",2021-07-20,1464,1572
"Garret Ahern",2021-08-24,1467,1578
"Gary Gannon",2021-05-13,3241,3370
"Gary Gannon",2021-06-05,3241,3373
"Gary Gannon",2021-06-22,3244,3376
"Gary Gannon",2021-07-19,3250,3383
"Gary Gannon",2021-08-24,3246,3382
"Ged Nash",2021-05-13,6638,6759
"Ged Nash",2021-05-15,6651,6773
"Ged Nash",2021-06-10,6772,6906
"Ged Nash",2021-06-12,6770,6904
"Ged Nash",2021-07-02,6827,6964
"Ged Nash",2021-07-18,6847,6983
"Ged Nash",2021-08-16,6871,7012
"Gerard Craughwell",2021-05-13,1350,1384
"Gerard Craughwell",2021-06-05,1350,1385
"Gerard Craughwell",2021-06-22,1350,1385
"Gerard Craughwell",2021-07-19,1349,1385
"Gerard Craughwell",2021-08-24,1343,1379
"Gerry Adams",2021-05-16,75143,77362
"Gerry Adams",2021-05-20,75229,77465
"Gerry Adams",2021-05-31,75200,77460
"Gerry Adams",2021-06-11,75181,77447
"Gerry Adams",2021-06-16,75201,77473
"Gerry Adams",2021-07-16,75905,78374
"Gerry Adams",2021-08-16,75983,78580
"Gerry Horkan",2021-05-18,0,0
"Gerry Horkan",2021-06-11,0,0
"Gerry Horkan",2021-07-07,0,0
"Gerry Horkan",2021-07-18,0,0
"Gerry Horkan",2021-08-16,0,0
"Gino Kenny",2021-05-13,9848,10260
"Gino Kenny",2021-06-05,10002,10438
"Gino Kenny",2021-06-12,9998,10434
"Gino Kenny",2021-06-22,10003,10437
"Gino Kenny",2021-07-19,10020,10454
"Gino Kenny",2021-08-24,10002,10441
"Grace O'Sullivan",2021-05-13,8518,8730
"Grace O'Sullivan",2021-06-05,8591,8834
"Grace O'Sullivan",2021-06-12,8591,8836
"Grace O'Sullivan",2021-07-02,8601,8859
"Grace O'Sullivan",2021-08-14,8608,8868
"Grand Torino",2021-05-10,11700,15912
"Grand Torino",2021-05-15,11690,15898
"Grand Torino",2021-06-06,11669,15875
"Grand Torino",2021-06-12,11657,15860
"Grand Torino",2021-06-16,11657,15858
"Grand Torino",2021-07-16,11617,15816
"Grand Torino",2021-08-15,11568,15757
"Green Party",2021-05-11,17372,18168
"Green Party",2021-06-07,17854,18682
"Green Party",2021-06-12,17853,18681
"Green Party",2021-07-02,17821,18655
"Green Party",2021-07-22,17804,18645
"Green Party",2021-08-26,17787,18642
"Green Party",2021-08-31,17787,18644
"Gript Media",2021-05-08,32031,41682
"Gript Media",2021-05-13,32150,41827
"Gript Media",2021-05-15,32164,41842
"Gript Media",2021-05-20,32226,41912
"Gript Media",2021-05-27,32270,41961
"Gript Media",2021-05-31,32268,41958
"Gript Media",2021-06-02,32273,41960
"Gript Media",2021-06-10,32278,41955
"Gript Media",2021-06-14,32287,41963
"Gript Media",2021-06-21,32287,41957
"Gript Media",2021-06-29,32395,42084
"Gript Media",2021-07-05,32419,42100
"Gript Media",2021-07-16,32519,42201
"Gript Media",2021-08-15,32810,42526
"Gript Media",2021-08-19,32828,42544
"Hazel Chu",2021-05-11,938,1021
"Hazel Chu",2021-06-02,944,1030
"Hazel Chu",2021-06-05,945,1031
"Hazel Chu",2021-06-22,943,1029
"Hazel Chu",2021-07-16,948,1034
"Hazel Chu",2021-08-15,950,1036
"Heather Humphreys",2021-05-13,6289,6835
"Heather Humphreys",2021-06-04,6304,6865
"Heather Humphreys",2021-06-21,6323,6898
"Heather Humphreys",2021-07-16,6373,6962
"Heather Humphreys",2021-08-16,6480,7096
"Helen Mc Entee",2021-05-11,12403,13531
"Helen Mc Entee",2021-05-13,12857,13993
"Helen Mc Entee",2021-05-20,12967,14103
"Helen Mc Entee",2021-05-31,13342,14470
"Helen Mc Entee",2021-06-04,13510,14631
"Helen Mc Entee",2021-06-12,13822,14935
"Helen Mc Entee",2021-06-16,13878,14980
"Helen Mc Entee",2021-06-29,14161,15246
"Helen Mc Entee",2021-07-18,14224,15311
"Helen Mc Entee",2021-08-16,14283,15363
"Hildegarde Naughton",2021-05-12,3114,3202
"Hildegarde Naughton",2021-06-05,3120,3209
"Hildegarde Naughton",2021-06-22,3126,3217
"Hildegarde Naughton",2021-07-19,3144,3238
"Hildegarde Naughton",2021-08-24,3175,3270
"Holly Cairns",2021-05-10,9253,9835
"Holly Cairns",2021-05-20,9343,9928
"Holly Cairns",2021-05-31,9350,9936
"Holly Cairns",2021-06-10,9371,9958
"Holly Cairns",2021-06-14,9371,9959
"Holly Cairns",2021-06-21,9390,9980
"Holly Cairns",2021-07-16,9500,10096
"Holly Cairns",2021-08-15,9585,10181
"Ian Marshall",2021-05-18,0,0
"Ian Marshall",2021-06-11,0,0
"Ian Marshall",2021-07-07,0,0
"Ian Marshall",2021-07-18,0,0
"Ian Marshall",2021-08-16,0,0
"Imelda Munster",2021-05-11,4502,4639
"Imelda Munster",2021-06-02,4509,4648
"Imelda Munster",2021-06-21,4520,4661
"Imelda Munster",2021-07-16,4555,4695
"Imelda Munster",2021-08-16,4568,4709
"Integrity Ireland",2021-05-10,10905,13510
"Integrity Ireland",2021-06-05,11112,13840
"Integrity Ireland",2021-06-12,11110,13830
"Integrity Ireland",2021-06-16,11118,13835
"Integrity Ireland",2021-07-16,11166,13881
"Integrity Ireland",2021-08-16,11163,13890
"Iona Institute",2021-05-16,7716,7895
"Iona Institute",2021-06-06,7706,7884
"Iona Institute",2021-06-12,7704,7880
"Iona Institute",2021-06-22,7694,7870
"Iona Institute",2021-07-19,7693,7870
"Iona Institute",2021-08-24,7683,7865
"Ireland's Recovery",2021-05-16,7873,8120
"Ireland's Recovery",2021-06-02,7878,8127
"Ireland's Recovery",2021-06-21,7873,8122
"Ireland's Recovery",2021-07-16,7868,8115
"Ireland's Recovery",2021-07-18,7869,8116
"Ireland's Recovery",2021-08-16,7861,8113
"Ireland for Trump",2021-05-09,NA,NA
"Ireland for Trump",2021-06-15,NA,NA
"Ireland for Trump",2021-07-03,NA,NA
"Ireland for Trump",2021-07-19,NA,NA
"Ireland for Trump",2021-08-16,NA,NA
"Ireland Palestine Solidarity Campaign (IPSC)",2021-05-16,32772,33108
"Ireland Palestine Solidarity Campaign (IPSC)",2021-05-20,33267,33626
"Ireland Palestine Solidarity Campaign (IPSC)",2021-05-22,33401,33764
"Ireland Palestine Solidarity Campaign (IPSC)",2021-05-31,33644,34018
"Ireland Palestine Solidarity Campaign (IPSC)",2021-06-04,33745,34126
"Ireland Palestine Solidarity Campaign (IPSC)",2021-06-12,33828,34212
"Ireland Palestine Solidarity Campaign (IPSC)",2021-06-16,33857,34243
"Ireland Palestine Solidarity Campaign (IPSC)",2021-07-16,33905,34289
"Ireland Palestine Solidarity Campaign (IPSC)",2021-08-15,34023,34419
"Ireland Says No",2021-05-08,77196,75997
"Ireland Says No",2021-05-31,77314,76100
"Ireland Says No",2021-06-04,77305,76092
"Ireland Says No",2021-06-06,77307,76094
"Ireland Says No",2021-07-01,77515,76308
"Ireland Says No",2021-07-20,77583,76367
"Ireland Says No",2021-07-20,77584,76367
"Ireland Says No",2021-07-22,77581,76362
"Ireland Says No",2021-08-26,77864,76649
"Irexit",2021-05-13,785,803
"Irexit",2021-06-05,807,825
"Irexit",2021-06-14,808,826
"Irexit",2021-07-05,813,831
"Irexit",2021-07-16,816,834
"Irexit",2021-08-16,813,831
"Irish Freedom Party",2021-05-10,17268,18295
"Irish Freedom Party",2021-05-27,17279,18309
"Irish Freedom Party",2021-06-11,17263,18290
"Irish Freedom Party",2021-06-14,17257,18285
"Irish Freedom Party",2021-06-16,17264,18294
"Irish Freedom Party",2021-06-21,17263,18294
"Irish Freedom Party",2021-06-29,17278,18310
"Irish Freedom Party",2021-07-05,17294,18329
"Irish Freedom Party",2021-07-16,17354,18398
"Irish Freedom Party",2021-07-18,17362,18411
"Irish Freedom Party",2021-08-14,17385,18462
"Irish Freedom Party",2021-08-24,17382,18456
"Irish Inquiry",2021-05-08,21614,28076
"Irish Inquiry",2021-05-13,21939,28445
"Irish Inquiry",2021-05-15,22014,28551
"Irish Inquiry",2021-05-28,22776,29778
"Irish Inquiry",2021-05-31,22817,29830
"Irish Inquiry",2021-06-04,23066,30140
"Irish Inquiry",2021-06-12,23225,30343
"Irish Inquiry",2021-06-16,23317,30419
"Irish Inquiry",2021-06-29,23927,32091
"Irish Inquiry",2021-07-18,27641,41437
"Irish Inquiry",2021-08-16,28564,42916
"Irish Inquiry",2021-08-26,30420,46856
"Irish Patriot Movement",2021-05-16,9894,10650
"Irish Patriot Movement",2021-06-06,9882,10633
"Irish Patriot Movement",2021-06-12,9875,10626
"Irish Patriot Movement",2021-06-16,9872,10623
"Irish Patriot Movement",2021-07-16,9855,10607
"Irish Patriot Movement",2021-08-16,9853,10607
"Irish vaccination awareness",2021-05-09,NA,NA
"Irish vaccination awareness",2021-06-15,NA,NA
"Irish vaccination awareness",2021-07-03,NA,NA
"Irish vaccination awareness",2021-07-19,NA,NA
"Irish vaccination awareness",2021-08-16,NA,NA
"Irish Vaccination Awareness",2021-05-09,NA,NA
"Irish Vaccination Awareness",2021-06-15,NA,NA
"Irish Vaccination Awareness",2021-07-03,NA,NA
"Irish Vaccination Awareness",2021-07-19,NA,NA
"Irish Vaccination Awareness",2021-08-16,NA,NA
"Ivana Bacik",2021-05-13,1928,4308
"Ivana Bacik",2021-06-05,2035,4411
"Ivana Bacik",2021-06-12,2134,4513
"Ivana Bacik",2021-06-14,2140,4520
"Ivana Bacik",2021-06-29,2260,4649
"Ivana Bacik",2021-07-01,2271,4658
"Ivana Bacik",2021-07-05,2312,4699
"Ivana Bacik",2021-07-07,2333,4721
"Ivana Bacik",2021-07-18,2501,4905
"Ivana Bacik",2021-08-16,2518,4919
"Jack Chambers",2021-05-13,5528,5752
"Jack Chambers",2021-06-05,5605,5839
"Jack Chambers",2021-06-12,5614,5850
"Jack Chambers",2021-07-02,5631,5878
"Jack Chambers",2021-08-14,5720,5980
"Jack Chambers",2021-08-26,5736,6006
"Jackie Cahill",2021-05-08,9595,9889
"Jackie Cahill",2021-05-13,9607,9902
"Jackie Cahill",2021-06-05,9646,9943
"Jackie Cahill",2021-06-12,9649,9950
"Jackie Cahill",2021-07-02,9648,9953
"Jackie Cahill",2021-08-14,9666,9988
"James Browne",2021-05-08,7120,7360
"James Browne",2021-05-13,7165,7408
"James Browne",2021-06-05,7255,7507
"James Browne",2021-06-12,7263,7515
"James Browne",2021-07-02,7321,7577
"James Browne",2021-08-14,7447,7719
"James Browne",2021-08-26,7475,7764
"James Geoghegan",2021-07-01,619,668
"James Geoghegan",2021-07-07,629,679
"James Geoghegan",2021-08-15,637,686
"James Hope",2021-05-13,497,536
"James Hope",2021-06-05,499,538
"James Hope",2021-06-22,501,540
"James Hope",2021-07-18,502,541
"James Hope",2021-08-16,502,541
"James Lawless",2021-05-16,6603,6749
"James Lawless",2021-06-10,6607,6752
"James Lawless",2021-07-01,6608,6754
"James Lawless",2021-07-20,6628,6782
"James Lawless",2021-08-24,6642,6806
"James O'Connor",2021-05-16,2881,3127
"James O'Connor",2021-05-28,2891,3135
"James O'Connor",2021-06-11,2911,3153
"James O'Connor",2021-07-07,2924,3170
"James O'Connor",2021-08-15,2927,3172
"James Reilly",2021-05-18,0,0
"James Reilly",2021-06-11,0,0
"James Reilly",2021-07-07,0,0
"James Reilly",2021-07-18,0,0
"James Reilly",2021-08-16,0,0
"Jennifer Carroll MacNeill",2021-05-16,1735,1921
"Jennifer Carroll MacNeill",2021-06-10,1741,1930
"Jennifer Carroll MacNeill",2021-07-01,1802,1996
"Jennifer Carroll MacNeill",2021-07-20,1813,2008
"Jennifer Carroll MacNeill",2021-08-24,1826,2022
"Jennifer Murnane O'Connor",2021-05-16,9115,9406
"Jennifer Murnane O'Connor",2021-06-10,9126,9430
"Jennifer Murnane O'Connor",2021-07-01,9156,9464
"Jennifer Murnane O'Connor",2021-07-20,9178,9493
"Jennifer Murnane O'Connor",2021-08-24,9233,9566
"Jennifer Whitmore",2021-05-16,3903,4214
"Jennifer Whitmore",2021-06-04,3921,4234
"Jennifer Whitmore",2021-06-21,3937,4255
"Jennifer Whitmore",2021-07-16,3972,4296
"Jennifer Whitmore",2021-08-16,4002,4327
"Jerry Buttimer",2021-05-16,4545,4667
"Jerry Buttimer",2021-06-06,4544,4665
"Jerry Buttimer",2021-07-01,4549,4667
"Jerry Buttimer",2021-07-20,4550,4667
"Jerry Buttimer",2021-08-24,4550,4670
"Jim O'Callaghan",2021-05-16,2478,2620
"Jim O'Callaghan",2021-06-04,2489,2638
"Jim O'Callaghan",2021-06-21,2490,2639
"Jim O'Callaghan",2021-07-16,2498,2649
"Jim O'Callaghan",2021-08-16,2497,2648
"Joan Collins",2021-05-16,7483,7600
"Joan Collins",2021-06-10,7485,7602
"Joan Collins",2021-07-01,7487,7608
"Joan Collins",2021-07-20,7488,7608
"Joan Collins",2021-07-20,7487,7607
"Joan Collins",2021-08-24,7483,7601
"Joan Freeman",2021-05-16,7114,7266
"Joan Freeman",2021-06-06,7114,7265
"Joan Freeman",2021-07-01,7109,7259
"Joan Freeman",2021-07-20,7103,7254
"Joan Freeman",2021-08-25,7093,7244
"Joe Carey",2021-05-16,6691,6727
"Joe Carey",2021-06-10,6695,6741
"Joe Carey",2021-07-01,6696,6747
"Joe Carey",2021-07-20,6701,6758
"Joe Carey",2021-08-25,6704,6763
"Joe Flaherty",2021-05-15,3628,3785
"Joe Flaherty",2021-06-10,3659,3823
