"Name","Date","Likes","Followers"
"Bernard Durkan",2021-02-01,3593,3668
"Bernard Durkan",2021-02-14,3599,3678
"Bernard Durkan",2021-02-21,3600,3682
"Bernard Durkan",2021-03-02,3602,3685
"Bernard Durkan",2021-03-19,3603,3693
"Bernard Durkan",2021-03-28,3608,3700
"Bernard Durkan",2021-04-12,3604,3699
"Bernard Durkan",2021-04-22,3606,3703
"Billy Kelleher",2021-01-02,3084,3136
"Billy Kelleher",2021-01-07,3086,3138
"Billy Kelleher",2021-01-15,3084,3136
"Billy Kelleher",2021-01-27,3213,3269
"Billy Kelleher",2021-01-31,3216,3271
"Billy Kelleher",2021-02-14,3215,3269
"Billy Kelleher",2021-02-22,3215,3269
"Billy Kelleher",2021-03-12,3214,3268
"Billy Kelleher",2021-03-28,3220,3276
"Billy Kelleher",2021-04-12,3237,3294
"Billy Kelleher",2021-04-22,3249,3305
"Billy Lawless",2021-01-02,745,766
"Billy Lawless",2021-01-07,745,766
"Billy Lawless",2021-01-15,745,766
"Billy Lawless",2021-01-22,745,766
"Billy Lawless",2021-01-27,745,766
"Billy Lawless",2021-02-04,744,765
"Billy Lawless",2021-02-22,744,765
"Billy Lawless",2021-03-12,746,767
"Billy Lawless",2021-03-28,748,770
"Billy Lawless",2021-04-12,748,769
"Billy Lawless",2021-04-22,748,769
"Brendan Griffin",2021-01-06,4118,4157
"Brendan Griffin",2021-01-11,4119,4159
"Brendan Griffin",2021-01-19,4122,4163
"Brendan Griffin",2021-01-25,4125,4166
"Brendan Griffin",2021-02-01,4127,4168
"Brendan Griffin",2021-02-14,4124,4166
"Brendan Griffin",2021-02-21,4126,4168
"Brendan Griffin",2021-03-02,NA,NA
"Brendan Griffin",2021-03-19,NA,NA
"Brendan Griffin",2021-03-28,NA,0
"Brendan Griffin",2021-04-11,NA,0
"Brendan Griffin",2021-04-22,0,0
"Brendan Howlin",2021-01-06,0,0
"Brendan Howlin",2021-01-25,0,0
"Brendan Howlin",2021-01-28,0,0
"Brendan Howlin",2021-02-21,0,0
"Brendan Howlin",2021-02-26,0,0
"Brendan Howlin",2021-03-15,0,0
"Brendan Howlin",2021-03-28,NA,0
"Brendan Howlin",2021-04-11,NA,0
"Brendan Howlin",2021-04-22,0,0
"Brendan Smith",2021-01-06,3603,3782
"Brendan Smith",2021-01-11,3605,3784
"Brendan Smith",2021-01-20,3605,3786
"Brendan Smith",2021-01-25,3605,3787
"Brendan Smith",2021-02-01,3607,3790
"Brendan Smith",2021-02-14,3610,3796
"Brendan Smith",2021-02-21,3612,3799
"Brendan Smith",2021-03-06,3614,3801
"Brendan Smith",2021-03-28,3615,3804
"Brendan Smith",2021-04-12,3614,3802
"Brendan Smith",2021-04-22,3615,3803
"Brian Hayes",2021-01-07,4016,4070
"Brian Hayes",2021-01-15,4011,4066
"Brian Hayes",2021-01-29,4005,4061
"Brian Hayes",2021-02-08,4005,4061
"Brian Hayes",2021-02-23,4002,4058
"Brian Hayes",2021-03-12,4002,4060
"Brian Hayes",2021-03-29,4000,4059
"Brian Hayes",2021-04-05,4002,4063
"Brian Hayes",2021-04-19,4003,4062
"Brian Hayes",2021-04-29,4007,4066
"Brian Leddin",2021-01-06,648,694
"Brian Leddin",2021-01-11,651,696
"Brian Leddin",2021-01-20,655,701
"Brian Leddin",2021-01-23,655,701
"Brian Leddin",2021-01-25,656,702
"Brian Leddin",2021-01-28,657,703
"Brian Leddin",2021-01-31,660,707
"Brian Leddin",2021-02-13,666,713
"Brian Leddin",2021-02-21,668,717
"Brian Leddin",2021-03-01,673,722
"Brian Leddin",2021-03-15,675,725
"Brian Leddin",2021-03-28,674,725
"Brian Leddin",2021-04-01,676,727
"Brian Leddin",2021-04-17,680,730
"Brian Leddin",2021-04-22,681,732
"Brian O Domhnaill",2021-01-07,0,0
"Brian O Domhnaill",2021-01-12,0,0
"Brian O Domhnaill",2021-01-27,0,0
"Brian O Domhnaill",2021-01-28,0,0
"Brian O Domhnaill",2021-02-04,0,0
"Brian O Domhnaill",2021-02-22,0,0
"Brian O Domhnaill",2021-02-26,0,0
"Brian O Domhnaill",2021-03-15,0,0
"Brian O Domhnaill",2021-03-28,NA,0
"Brian O Domhnaill",2021-04-11,NA,0
"Brian O Domhnaill",2021-04-22,0,0
"Brian Stanley",2021-01-06,0,0
"Brian Stanley",2021-01-25,24,26
"Brian Stanley",2021-01-28,0,0
"Brian Stanley",2021-02-21,33,36
"Brian Stanley",2021-02-26,0,0
"Brian Stanley",2021-03-15,0,0
"Brian Stanley",2021-03-28,0,0
"Brian Stanley",2021-04-11,98,103
"Brian Stanley",2021-04-22,0,0
"Brid Smith",2021-01-06,15933,16384
"Brid Smith",2021-01-08,15932,16379
"Brid Smith",2021-01-11,15946,16392
"Brid Smith",2021-01-12,15946,16395
"Brid Smith",2021-01-15,15992,16443
"Brid Smith",2021-01-17,16019,16470
"Brid Smith",2021-01-25,16297,16779
"Brid Smith",2021-01-25,16294,16776
"Brid Smith",2021-01-26,16320,16804
"Brid Smith",2021-02-02,16345,16836
"Brid Smith",2021-02-14,16348,16847
"Brid Smith",2021-02-21,16347,16846
"Brid Smith",2021-02-26,16351,16849
"Brid Smith",2021-03-16,16390,16886
"Brid Smith",2021-03-28,16393,16884
"Brid Smith",2021-04-12,16395,16873
"Brid Smith",2021-04-14,16393,16873
"Brid Smith",2021-04-22,16388,16868
"Call For A Revolution",2021-01-06,1204,1228
"Call For A Revolution",2021-01-12,1209,1233
"Call For A Revolution",2021-01-20,1225,1249
"Call For A Revolution",2021-01-22,1225,1249
"Call For A Revolution",2021-01-30,1233,1257
"Call For A Revolution",2021-02-13,1243,1267
"Call For A Revolution",2021-02-24,1239,1263
"Call For A Revolution",2021-03-16,1231,1255
"Call For A Revolution",2021-03-29,1233,1257
"Call For A Revolution",2021-04-28,1230,1254
"Call for a revolution in Ireland",2021-02-13,95180,93305
"Call for a revolution in Ireland",2021-02-24,95292,93418
"Call for a revolution in Ireland",2021-03-16,95401,93564
"Call for a revolution in Ireland",2021-03-22,95467,93650
"Call for a revolution in Ireland",2021-03-29,95525,93712
"Call for a revolution in Ireland",2021-04-07,95623,93861
"Call for a revolution in Ireland",2021-04-10,95645,93875
"Call for a revolution in Ireland",2021-04-28,95690,93935
"Carol Nolan",2021-01-06,3205,3256
"Carol Nolan",2021-01-12,3205,3257
"Carol Nolan",2021-01-20,3208,3260
"Carol Nolan",2021-01-25,3211,3264
"Carol Nolan",2021-02-01,3213,3266
"Carol Nolan",2021-02-14,3220,3275
"Carol Nolan",2021-02-21,3223,3278
"Carol Nolan",2021-03-06,3224,3280
"Carol Nolan",2021-03-28,3224,3277
"Carol Nolan",2021-04-12,3284,3340
"Carol Nolan",2021-04-22,3283,3342
"Cathal Berry",2021-01-06,2867,3165
"Cathal Berry",2021-01-11,2879,3177
"Cathal Berry",2021-01-20,2909,3207
"Cathal Berry",2021-01-25,2923,3221
"Cathal Berry",2021-02-01,2926,3225
"Cathal Berry",2021-02-14,2932,3233
"Cathal Berry",2021-02-21,2944,3248
"Cathal Berry",2021-03-06,2964,3277
"Cathal Berry",2021-03-28,2984,3300
"Cathal Berry",2021-04-12,2987,3308
"Cathal Berry",2021-04-22,2990,3314
"Cathal Byrne",2021-01-01,3484,3637
"Cathal Byrne",2021-01-02,3492,3645
"Cathal Byrne",2021-01-09,3576,3740
"Cathal Byrne",2021-01-10,3581,3747
"Cathal Byrne",2021-01-18,3634,3805
"Cathal Byrne",2021-01-29,3727,3905
"Cathal Byrne",2021-02-07,3741,3923
"Cathal Byrne",2021-02-23,3765,3947
"Cathal Byrne",2021-03-12,3807,4001
"Cathal Byrne",2021-03-29,3822,4019
"Cathal Byrne",2021-04-12,3848,4048
"Cathal Byrne",2021-04-28,3869,4077
"Cathal Crowe",2021-01-06,4893,5202
"Cathal Crowe",2021-01-11,4928,5238
"Cathal Crowe",2021-01-13,4963,5275
"Cathal Crowe",2021-01-23,5268,5610
"Cathal Crowe",2021-01-25,5354,5693
"Cathal Crowe",2021-02-01,5472,5818
"Cathal Crowe",2021-02-07,5583,5940
"Cathal Crowe",2021-02-13,5649,6006
"Cathal Crowe",2021-02-21,5705,6067
"Cathal Crowe",2021-02-21,5701,6063
"Cathal Crowe",2021-03-06,5739,6114
"Cathal Crowe",2021-03-28,5817,6203
"Cathal Crowe",2021-04-06,5875,6271
"Cathal Crowe",2021-04-09,5887,6280
"Cathal Crowe",2021-04-22,6034,6432
"Catherine Ardagh",2021-01-02,3109,3179
"Catherine Ardagh",2021-01-07,3107,3177
"Catherine Ardagh",2021-01-15,3108,3178
"Catherine Ardagh",2021-01-27,3112,3182
"Catherine Ardagh",2021-02-04,3122,3192
"Catherine Ardagh",2021-02-22,3129,3200
"Catherine Ardagh",2021-03-12,3134,3207
"Catherine Ardagh",2021-03-28,3133,3207
"Catherine Ardagh",2021-04-12,3129,3201
"Catherine Ardagh",2021-04-19,3126,3198
"Catherine Ardagh",2021-04-22,3125,3197
"Catherine Connolly",2021-01-06,12758,13678
"Catherine Connolly",2021-01-12,12764,13683
"Catherine Connolly",2021-01-20,15642,16963
"Catherine Connolly",2021-01-21,15770,17088
"Catherine Connolly",2021-01-25,15944,17262
"Catherine Connolly",2021-01-30,16268,17631
"Catherine Connolly",2021-01-31,16285,17649
"Catherine Connolly",2021-02-13,16435,17801
"Catherine Connolly",2021-02-21,16498,17883
"Catherine Connolly",2021-02-26,16637,18041
"Catherine Connolly",2021-03-11,16796,18232
"Catherine Connolly",2021-03-20,16864,18302
"Catherine Connolly",2021-03-22,16867,18306
"Catherine Connolly",2021-03-28,16889,18324
"Catherine Connolly",2021-04-12,16929,18358
"Catherine Connolly",2021-04-22,16940,18367
"Catherine Martin",2021-01-06,3157,3410
"Catherine Martin",2021-01-12,3159,3420
"Catherine Martin",2021-01-20,3159,3422
"Catherine Martin",2021-01-25,3169,3433
"Catherine Martin",2021-02-01,3175,3444
"Catherine Martin",2021-02-14,3202,3483
"Catherine Martin",2021-02-21,3232,3534
"Catherine Martin",2021-03-06,3263,3568
"Catherine Martin",2021-03-13,3295,3616
"Catherine Martin",2021-03-28,3304,3641
"Catherine Martin",2021-04-12,3322,3660
"Catherine Martin",2021-04-22,3335,3677
"Catherine Murphy",2021-01-06,10090,9900
"Catherine Murphy",2021-01-12,10094,9906
"Catherine Murphy",2021-01-20,10096,9909
"Catherine Murphy",2021-01-25,10097,9909
"Catherine Murphy",2021-01-30,10121,9934
"Catherine Murphy",2021-02-13,10127,9940
"Catherine Murphy",2021-02-21,10123,9936
"Catherine Murphy",2021-03-06,10126,9945
"Catherine Murphy",2021-03-28,10143,9964
"Catherine Murphy",2021-04-12,10139,9960
"Catherine Murphy",2021-04-19,10141,9961
"Catherine Murphy",2021-04-22,10140,9960
"Catherine Noone",2021-01-07,0,0
"Catherine Noone",2021-01-12,0,0
"Catherine Noone",2021-01-27,0,0
"Catherine Noone",2021-01-28,0,0
"Catherine Noone",2021-02-22,0,0
"Catherine Noone",2021-02-26,0,0
"Catherine Noone",2021-03-15,0,0
"Catherine Noone",2021-03-28,NA,0
"Catherine Noone",2021-04-11,NA,0
"Catherine Noone",2021-04-22,0,0
"Cavan Fine Gael",2021-04-05,302,307
"Cavan Fine Gael",2021-04-19,302,307
"Cavan Fine Gael",2021-04-29,302,307
"Charles Flanagan",2021-01-06,0,0
"Charles Flanagan",2021-01-25,0,0
"Charles Flanagan",2021-01-28,0,0
"Charles Flanagan",2021-02-21,0,0
"Charles Flanagan",2021-02-26,0,0
"Charles Flanagan",2021-03-15,0,0
"Charles Flanagan",2021-03-28,NA,0
"Charles Flanagan",2021-04-11,NA,0
"Charles Flanagan",2021-04-22,0,0
"Charlie McConalogue",2021-01-06,9155,9337
"Charlie McConalogue",2021-01-12,9161,9343
"Charlie McConalogue",2021-01-20,9170,9353
"Charlie McConalogue",2021-01-25,9183,9365
"Charlie McConalogue",2021-02-01,9193,9375
"Charlie McConalogue",2021-02-14,9272,9456
"Charlie McConalogue",2021-02-21,9291,9473
"Charlie McConalogue",2021-03-04,9303,9487
"Charlie McConalogue",2021-03-19,9316,9502
"Charlie McConalogue",2021-03-28,9321,9508
"Charlie McConalogue",2021-04-05,9335,9520
"Charlie McConalogue",2021-04-14,9340,9522
"Charlie McConalogue",2021-04-22,9412,9597
"Chris Andrews",2021-01-06,1952,2062
"Chris Andrews",2021-01-12,2024,2134
"Chris Andrews",2021-01-14,2028,2138
"Chris Andrews",2021-01-24,2047,2158
"Chris Andrews",2021-01-25,2049,2160
"Chris Andrews",2021-02-01,2056,2169
"Chris Andrews",2021-02-14,2073,2186
"Chris Andrews",2021-02-21,2076,2189
"Chris Andrews",2021-03-06,2083,2195
"Chris Andrews",2021-03-28,2087,2198
"Chris Andrews",2021-04-12,2096,2205
"Chris Andrews",2021-04-22,2104,2214
"Christopher O'Sullivan",2021-01-06,3769,4032
"Christopher O'Sullivan",2021-01-12,3814,4081
"Christopher O'Sullivan",2021-01-14,3819,4087
"Christopher O'Sullivan",2021-01-23,3851,4120
"Christopher O'Sullivan",2021-01-25,3855,4125
"Christopher O'Sullivan",2021-02-01,3877,4151
"Christopher O'Sullivan",2021-02-14,3958,4243
"Christopher O'Sullivan",2021-02-21,3969,4255
"Christopher O'Sullivan",2021-03-06,4027,4319
"Christopher O'Sullivan",2021-03-07,4028,4320
"Christopher O'Sullivan",2021-03-28,4107,4401
"Christopher O'Sullivan",2021-04-06,4132,4424
"Christopher O'Sullivan",2021-04-12,4141,4434
"Christopher O'Sullivan",2021-04-22,4214,4506
"Cian O'Callaghan",2021-01-06,2266,2414
"Cian O'Callaghan",2021-01-12,2267,2413
"Cian O'Callaghan",2021-01-20,2266,2412
"Cian O'Callaghan",2021-01-25,2271,2417
"Cian O'Callaghan",2021-02-01,2268,2414
"Cian O'Callaghan",2021-02-14,2272,2417
"Cian O'Callaghan",2021-02-21,2295,2440
"Cian O'Callaghan",2021-03-06,2731,2517
"Cian O'Callaghan",2021-03-28,2437,2583
"Cian O'Callaghan",2021-04-07,2451,2598
"Cian O'Callaghan",2021-04-22,2458,2605
"Ciaran Cannon",2021-01-06,5081,5164
"Ciaran Cannon",2021-01-10,5082,5167
"Ciaran Cannon",2021-01-18,5093,5183
"Ciaran Cannon",2021-01-25,5126,5226
"Ciaran Cannon",2021-02-01,5140,5244
"Ciaran Cannon",2021-02-14,5154,5258
"Ciaran Cannon",2021-02-21,5158,5264
"Ciaran Cannon",2021-03-06,5166,5276
"Ciaran Cannon",2021-03-28,5165,5289
"Ciaran Cannon",2021-04-12,5163,5289
"Ciaran Cannon",2021-04-22,5171,5299
"Ciaran Cuffe",2021-01-02,2083,2139
"Ciaran Cuffe",2021-01-07,2082,2138
"Ciaran Cuffe",2021-01-15,2082,2138
"Ciaran Cuffe",2021-01-27,2081,2138
"Ciaran Cuffe",2021-01-28,2082,2139
"Ciaran Cuffe",2021-02-04,2072,2129
"Ciaran Cuffe",2021-02-06,2072,2129
"Ciaran Cuffe",2021-02-22,2072,2128
"Ciaran Cuffe",2021-03-12,2070,2126
"Ciaran Cuffe",2021-03-28,2075,2130
"Ciaran Cuffe",2021-04-12,2076,2130
"Ciaran Cuffe",2021-04-22,2075,2130
"Claire Byrne",2021-01-06,1038,1057
"Claire Byrne",2021-01-12,1038,1057
"Claire Byrne",2021-01-20,1038,1057
"Claire Byrne",2021-01-30,1038,1057
"Claire Byrne",2021-02-13,1039,1058
"Claire Byrne",2021-02-24,1037,1056
"Claire Byrne",2021-03-13,1039,1058
"Claire Byrne",2021-03-29,1039,1058
"Claire Byrne",2021-04-28,1039,1058
"Claire Kerrane",2021-01-06,3734,3891
"Claire Kerrane",2021-01-12,3748,3905
"Claire Kerrane",2021-01-23,3776,3935
"Claire Kerrane",2021-01-25,3779,3937
"Claire Kerrane",2021-02-01,3789,3949
"Claire Kerrane",2021-02-14,3832,3990
"Claire Kerrane",2021-02-21,3871,4031
"Claire Kerrane",2021-03-06,3917,4081
"Claire Kerrane",2021-03-28,3997,4165
"Claire Kerrane",2021-04-06,4019,4187
"Claire Kerrane",2021-04-22,4031,4198
"Clare Daly",2021-01-03,23390,24823
"Clare Daly",2021-01-07,23380,24813
"Clare Daly",2021-01-09,23378,24811
"Clare Daly",2021-01-18,23378,24811
"Clare Daly",2021-01-27,23399,24833
"Clare Daly",2021-02-04,23448,24881
"Clare Daly",2021-02-13,23697,25241
"Clare Daly",2021-02-22,23828,25444
"Clare Daly",2021-02-26,23857,25481
"Clare Daly",2021-03-16,23951,25622
"Clare Daly",2021-03-20,23949,25624
"Clare Daly",2021-03-26,24028,25728
"Clare Daly",2021-03-28,24053,25756
"Clare Daly",2021-04-12,24093,25806
"Clare Daly",2021-04-22,24113,25831
"Clare Fine Gael",2021-01-06,918,933
"Clare Fine Gael",2021-01-12,918,933
"Clare Fine Gael",2021-01-22,918,934
"Clare Fine Gael",2021-01-30,919,935
"Clare Fine Gael",2021-02-13,918,934
"Clare Fine Gael",2021-02-24,918,934
"Clare Fine Gael",2021-03-16,919,934
"Clare Fine Gael",2021-03-29,918,936
"Clare Fine Gael",2021-04-28,918,939
"Colette Kelleher",2021-01-07,0,0
"Colette Kelleher",2021-01-12,0,0
"Colette Kelleher",2021-01-27,0,0
"Colette Kelleher",2021-01-28,0,0
"Colette Kelleher",2021-02-22,0,0
"Colette Kelleher",2021-02-26,0,0
"Colette Kelleher",2021-03-15,0,0
"Colette Kelleher",2021-03-28,NA,0
"Colette Kelleher",2021-04-11,NA,0
"Colette Kelleher",2021-04-22,0,0
"Colm Brophy",2021-01-06,1411,1510
"Colm Brophy",2021-01-12,1413,1512
"Colm Brophy",2021-01-23,1416,1519
"Colm Brophy",2021-01-25,1417,1520
"Colm Brophy",2021-02-01,1419,1524
"Colm Brophy",2021-02-14,1428,1538
"Colm Brophy",2021-02-21,1429,1540
"Colm Brophy",2021-03-06,1437,1556
"Colm Brophy",2021-03-28,1437,1559
"Colm Brophy",2021-04-12,1440,1568
"Colm Brophy",2021-04-22,1442,1570
"Colm Burke",2021-01-03,2424,2549
"Colm Burke",2021-01-05,2425,2550
"Colm Burke",2021-01-06,2428,2554
"Colm Burke",2021-01-07,2428,2554
"Colm Burke",2021-01-15,2526,2656
"Colm Burke",2021-01-19,2538,2668
"Colm Burke",2021-01-25,2544,2675
"Colm Burke",2021-01-27,2549,2682
"Colm Burke",2021-02-04,2549,2681
"Colm Burke",2021-02-21,2557,2692
"Colm Burke",2021-02-22,2559,2694
"Colm Burke",2021-03-12,2561,2702
"Colm Burke",2021-03-28,2571,2716
"Colm Burke",2021-04-12,2578,2725
"Colm Burke",2021-04-22,2578,2725
"Connolly Youth Movement",2021-01-02,9698,10196
"Connolly Youth Movement",2021-01-04,9698,10197
"Connolly Youth Movement",2021-01-09,9699,10198
"Connolly Youth Movement",2021-01-18,9719,10222
"Connolly Youth Movement",2021-01-29,9743,10249
"Connolly Youth Movement",2021-02-08,9744,10254
"Connolly Youth Movement",2021-02-23,9744,10257
"Connolly Youth Movement",2021-03-12,9744,10263
"Connolly Youth Movement",2021-03-29,9747,10271
"Connolly Youth Movement",2021-04-12,9750,10274
"Connolly Youth Movement",2021-04-14,9745,10271
"Connolly Youth Movement",2021-04-15,9745,10271
"Connolly Youth Movement",2021-04-28,9733,10260
"Conor Sheehan",2021-02-01,1352,1420
"Conor Sheehan",2021-02-14,1406,1476
"Conor Sheehan",2021-02-21,1415,1485
"Conor Sheehan",2021-03-06,1474,1548
"Conor Sheehan",2021-03-29,1509,1587
"Conor Sheehan",2021-04-05,1533,1612
"Conor Sheehan",2021-04-14,1552,1633
"Conor Sheehan",2021-04-17,1563,1644
"Conor Sheehan",2021-04-29,1589,1671
"Conservative Comeback Ireland",2021-01-08,1047,1066
"Conservative Comeback Ireland",2021-01-16,1052,1071
"Conservative Comeback Ireland",2021-01-22,1067,1088
"Conservative Comeback Ireland",2021-01-24,1067,1088
"Conservative Comeback Ireland",2021-01-30,1070,1091
"Conservative Comeback Ireland",2021-02-13,1104,1125
"Conservative Comeback Ireland",2021-02-21,1115,1136
"Conservative Comeback Ireland",2021-03-06,1156,1177
"Conservative Comeback Ireland",2021-03-11,1166,1187
"Conservative Comeback Ireland",2021-03-29,1198,1225
"Conservative Comeback Ireland",2021-04-09,1195,1223
"Conservative Comeback Ireland",2021-04-28,1190,1218
"Constitution Of Ireland Trust",2021-01-01,5696,6421
"Constitution Of Ireland Trust",2021-01-04,5727,6451
"Constitution Of Ireland Trust",2021-01-05,5732,6459
"Constitution Of Ireland Trust",2021-01-09,5778,6489
"Constitution Of Ireland Trust",2021-01-18,5793,6522
"Constitution Of Ireland Trust",2021-01-21,5801,6530
"Constitution Of Ireland Trust",2021-01-23,5810,6538
"Constitution Of Ireland Trust",2021-01-30,5838,6565
"Constitution Of Ireland Trust",2021-02-13,5874,6611
"Constitution Of Ireland Trust",2021-02-24,6192,6948
"Constitution Of Ireland Trust",2021-03-16,6298,7042
"Constitution Of Ireland Trust",2021-04-01,6334,7082
"Constitution Of Ireland Trust",2021-04-08,6334,7082
"Constitution Of Ireland Trust",2021-04-12,6334,7081
"Constitution Of Ireland Trust",2021-04-28,6322,7070
"Cork Social Democrats",2021-01-08,533,570
"Cork Social Democrats",2021-01-16,535,571
"Cork Social Democrats",2021-01-24,535,572
"Cork Social Democrats",2021-01-30,537,573
"Cork Social Democrats",2021-02-13,537,573
"Cork Social Democrats",2021-02-24,536,572
"Cork Social Democrats",2021-03-16,537,573
"Cork Social Democrats",2021-04-01,539,576
"Cork Social Democrats",2021-04-12,538,574
"Cork Social Democrats",2021-04-28,536,573
"Cormac Devlin",2021-01-06,3021,3223
"Cormac Devlin",2021-01-12,3023,3225
"Cormac Devlin",2021-01-23,3024,3226
"Cormac Devlin",2021-01-25,3024,3226
"Cormac Devlin",2021-02-02,3028,3230
"Cormac Devlin",2021-02-14,3048,3250
"Cormac Devlin",2021-02-21,3048,3251
"Cormac Devlin",2021-03-01,3048,3252
"Cormac Devlin",2021-03-16,3084,3303
"Cormac Devlin",2021-03-28,3086,3311
"Cormac Devlin",2021-04-12,3096,3323
"Cormac Devlin",2021-04-22,3103,3332
"Corruption Awareness Ireland",2021-01-01,37855,51687
"Corruption Awareness Ireland",2021-01-02,37949,51857
"Corruption Awareness Ireland",2021-01-04,38050,52052
"Corruption Awareness Ireland",2021-01-05,38086,52101
"Corruption Awareness Ireland",2021-01-06,38111,52152
"Corruption Awareness Ireland",2021-01-07,38125,52169
"Corruption Awareness Ireland",2021-01-10,38156,52213
"Corruption Awareness Ireland",2021-01-11,38757,52959
"Corruption Awareness Ireland",2021-01-12,38921,53193
"Corruption Awareness Ireland",2021-01-14,39307,53702
"Corruption Awareness Ireland",2021-01-15,39420,53874
"Corruption Awareness Ireland",2021-01-16,39601,54063
"Corruption Awareness Ireland",2021-01-19,39771,54296
"Corruption Awareness Ireland",2021-01-21,39846,54389
"Corruption Awareness Ireland",2021-01-23,39856,54398
"Corruption Awareness Ireland",2021-01-24,39888,54441
"Corruption Awareness Ireland",2021-01-25,39961,54505
"Corruption Awareness Ireland",2021-01-26,40011,54567
"Corruption Awareness Ireland",2021-01-27,40027,54594
"Corruption Awareness Ireland",2021-01-30,40143,54733
"Corruption Awareness Ireland",2021-01-31,40160,54745
"Corruption Awareness Ireland",2021-02-01,40206,54803
"Corruption Awareness Ireland",2021-02-03,40300,54933
"Corruption Awareness Ireland",2021-02-06,40420,55171
"Corruption Awareness Ireland",2021-02-07,40433,55204
"Corruption Awareness Ireland",2021-02-09,40448,55223
"Corruption Awareness Ireland",2021-02-13,40441,55217
"Corruption Awareness Ireland",2021-02-21,40458,55227
"Corruption Awareness Ireland",2021-02-22,40457,55227
"Corruption Awareness Ireland",2021-03-01,40999,55820
"Corruption Awareness Ireland",2021-03-07,41291,56235
"Corruption Awareness Ireland",2021-03-11,41336,56291
